newsId,url,title,head_img,category,tag,description
49130,https://new.qq.com/omn/20210331/20210331A0BGUC00.html,成都3.22政策利好周边新盘，利空二手房楼市，利好刚需，利空改善,https://inews.gtimg.com/newsapp_ls/0/13359422208_640330/0,房产,成都;二手房;新盘;楼市;刚需,    成都3.22政策出台至今，已经有9天时间了，对成都的楼市来说，变化已经慢慢体现。    第一个是贷款方面，成都主城区由之前认房不认贷，变成了认贷又认房了。这里面还有几个细节需要注……
49132,https://new.qq.com/omn/20210331/20210331A0BHEV00.html,国米“易容”：为啥非得换队徽不可？新队徽代表什么？,https://inews.gtimg.com/newsapp_ls/0/13359445755_640330/0,运动,国米俱乐部;队徽;ac米兰;维斯孔蒂;尤文图斯,北京时间昨天，国米正式发布了新的队徽。这一队徽将在下赛季正式启用，那么国米为啥一定要更换这个新队徽呢？去掉FC，留下IM，再加上强烈的色彩对比，以及简洁图案带来的视觉冲击力。IM是Inter Mil……
49220,https://new.qq.com/omn/20210331/20210331A0BHMZ00.html,想要控制吸烟人群上涨，从源头入手最重要，这样做或许有效,https://inews.gtimg.com/newsapp_ls/0/13372394605_640330/0,科普,吸烟;烟草,现如今，抽烟的人在人群中可谓是随处可见，而且人数还在不断地增加，大量的年轻人都加入了抽烟大军之中。吸烟人数在全球范围内也是排名前列。相应地，不难发现，我国也是世界烟草产量和消费量最高的国家之一。据相……
49263,https://new.qq.com/omn/20210331/20210331A0BHOY00.html,照片占用了 iPhone 大量的储存空间，如何优化？,https://inews.gtimg.com/newsapp_ls/0/13359419182_640330/0,数码,储存空间;iphone;icloud;苹果,iPhone 具备出色的拍摄能力，大多数用户都喜爱使用其拍照摄影，以留下重要的回忆。然而使用时间久了之后，您保留在 iPhone 或 iPad 上的照片可能会占用设备上的大量空间，一旦储存空间不够用……
49265,https://new.qq.com/omn/20210331/20210331A0BHX400.html,教育部考试中心不再承办剑桥通用英语五级考试（MSE）,https://inews.gtimg.com/newsapp_ls/0/13359419979_640330/0,教育,教育部考试中心;剑桥;英语;mse,原标题：教育部考试中心不再承办剑桥通用英语五级考试（MSE）3月31日，教育部考试中心官网发布公告称，即日起，教育部考试中心不再承办剑桥通用英语五级考试（MSE）。（总台央视记者 薛晨）
49272,https://new.qq.com/omn/20210331/20210331A0BIAC00.html,中戏艺考成绩出炉，马嘉祺第6张真源26，姚景元排名前3堪称黑马,https://inews.gtimg.com/newsapp_ls/0/13359628281_640330/0,娱乐,中戏;马嘉祺;艺考;姚景元;台风少年团;张真源,3月31日，中央戏剧学院的艺考成绩出炉，这届小童星们也取得了还算不错的成绩。过去台风少年团的一员姚景元，在中戏表演专业艺考中排在全国第三。17岁的他随组合台风少年团发行单曲《Wake up》出道，曾……
49274,https://new.qq.com/omn/20210331/20210331A0BIEH00.html,神塔又变回废塔！2.18米小姚明表现下滑 杨鸣责任最大？,https://inews.gtimg.com/newsapp_ls/0/13359424781_640330/0,运动,朱荣振;辽宁男篮;姚明;杨鸣;新疆男篮;韩德君,不敌新疆男篮，内线被认为是输球主因，辽宁男篮比对手少抢了12个篮板。更为夸张的是，辽宁男篮仅抢到7个前场篮板，而新疆男篮抢了17个。篮板表现差距大，辽宁男篮内线替补朱荣振成了被批评的对象。这场比赛，……
49276,https://new.qq.com/omn/20210331/20210331A0BIKT00.html,宁夏将推动慢性病防治由疾病治疗向健康管理转变,https://inews.gtimg.com/newsapp_ls/0/13359430487_640330/0,科普,慢性病;宁夏卫生健康委;慢性呼吸系统疾病;心脑血管疾病,会议现场。宁夏卫生健康委供图中新网银川3月31日电 (记者 杨迪)记者在31日举行的宁夏重大慢性非传染性疾病机会性筛查干预管理工作启动会上获悉，宁夏将全面推进重大慢性病机会性筛查干预管理工作，建立防……
49278,https://new.qq.com/omn/20210331/20210331A0BIP400.html,图表总结丨8种不同类型头痛的治疗，一篇文章全掌握,https://inews.gtimg.com/newsapp_ls/0/13359840810_640330/0,科普,偏头痛;药物;曲坦类药物;丛集性头痛;抑郁;麦角胺,前几天医脉通平台整理了12种较为常见的头痛类型，那么知道了头痛的具体类型，该如何治疗呢？本文介绍了部分常见头痛的管理流程与治疗方案，整理如下。偏头痛偏头痛是一种良性的、反复发作性头痛，每年都会影响着……
49280,https://new.qq.com/omn/20210331/20210331A0BJ5F00.html,继西安首届相声节之后，苗阜开启全国巡演，门票价格最高980元,https://inews.gtimg.com/newsapp_ls/0/13359427467_640330/0,娱乐,相声;苗阜;西安;王声,日前，西安青曲社班主苗阜可以说是动作不断，前两天，由苗阜主持操办的首届西安相声节圆满落幕。此次，相声界可以说是名家云集，高朋满座，像大家熟悉的姜昆、李金斗、王文林、王谦祥、李增瑞等名家齐聚，全国47……
49284,https://new.qq.com/omn/20210331/20210331A0BJ6E00.html,RNG生气了！拒绝转发官方最佳阵容，发文力挺wei！粉丝拍手叫好,https://inews.gtimg.com/newsapp_ls/0/13359450877_640330/0,运动,rng;edg;常规赛mvp;lpl春季赛;战队;rng官博,LPL春季赛常规赛的最佳阵容公布之后，又是一片争议声。其中关于常规赛MVP是吵得最凶的，官方这边颁发给了EDG下路Viper，而很多人认为应该给RNG打野wei，针对这一话题双方粉丝开战，闹得不可开……
49286,https://new.qq.com/omn/20210331/20210331A0BJAY00.html,朱茵为黄贯中庆生，50岁还是小姑娘，和24岁演紫霞仙子时状态无差,https://inews.gtimg.com/newsapp_ls/0/13359439954_640330/0,娱乐,朱茵;黄贯中;紫霞仙子,3月31日凌晨，朱茵在微博晒与老公黄贯中合照为其庆生，并表示自己偷偷为他准备了惊喜，下次再告诉粉丝。网友纷纷在下方送上生日祝福，并表示“姐姐太浪漫了，好奇给姐夫准备了什么样的惊喜”。照片中，黄贯中穿……
49314,https://new.qq.com/omn/20210331/20210331A0BJB100.html,20＋6巨头缺阵，火箭4核心领衔10人轮换，两将确定留队，两新援首发,https://inews.gtimg.com/newsapp_ls/0/13359437780_640330/0,运动,火箭队;沃尔;篮网;哈登;小波特,20+6巨头缺阵，火箭4核心领衔10人轮换，两将确定留队，两新援首发火箭队又是一波连败，摆烂成为了球队最现实的目标，球队本赛季的交易力度超过了过去几年的总和。火箭队两年之内很难重回强队行列，2023……
49347,https://new.qq.com/omn/20210331/20210331A0BJJB00.html,大道至简的玉雕品，一起来了解下～｜碧泓翡翠第1277课,https://inews.gtimg.com/newsapp_ls/0/13359445158_640330/0,文化,玉雕;手镯;玉器;平安扣;玉扳指;扳指,老子《道德经》所言：“大道至简”，意思说：大道理（指基本原理、方法和规律）是极其简单的，把复杂冗繁的表象层层剥离之后就是事物最本质的大道理。如果把这句话用到玉雕里，化繁为简，以简单的线面，不加过多的……
49389,https://new.qq.com/omn/20210331/20210331A0BJQ400.html,闹心！中超开幕式及第一阶段是否放球迷进场又成疑,https://inews.gtimg.com/newsapp_ls/0/13359442405_640330/0,运动,中超;开幕式;瑞丽,今天《北京日报》发布，云南瑞丽新增了6例确诊和3例无症状感染者。如此一来，新赛季中超开幕式及第一阶段是否开放球迷进场又成疑。《北京青年报》早上报道，新赛季中超很可能从开幕式就会有选择地放球迷进场，票……
49396,https://new.qq.com/omn/20210331/20210331A0BKSB00.html,北大高材生赴美留学读博士，因奖学金产生报复心理，后自寻短见,https://inews.gtimg.com/newsapp_ls/0/13359450785_640330/0,教育,北京大学;爱荷华大学;奖学金;博士;山林华;卢刚,1911年11月1日，下午3点半，在美国爱荷华大学凡艾伦物理系大楼的3楼309室，正在举办一场专题研讨会，一位文质彬彬的年轻人突然从角落站了起来，掏出了那把早就准备好的的左轮手枪，立马将枪口对准自己……
49524,https://new.qq.com/omn/20210331/20210331A0BLE100.html,洪剑涛近照两鬓斑白，家装简陋门窗都是铝合金，吊顶低显狭小拥挤,https://inews.gtimg.com/newsapp_ls/0/13359448811_640330/0,娱乐,洪剑涛,3月30日，知名演员洪剑涛在社交平台上发布一则动态视频，视频中他身穿蓝色T恤，和音乐对嘴型，另外，还可以看到洪剑涛的两鬓都已经斑白，眼睑下垂，老态有些明显。在视频背景中，还可以看到洪剑涛居住的环境，……
49530,https://new.qq.com/omn/20210331/20210331A0BLTG00.html,热身赛-U23前锋田鑫戴帽试训外援桑戈尔登场 泰山3-3亚泰,https://inews.gtimg.com/newsapp_ls/0/13359459047_640330/0,运动,热身赛;桑戈尔;长春亚泰;田鑫;u23,直播吧3月31日讯 今天下午，山东泰山与长春亚泰进行一场热身赛，双方最终3-3战平，泰山23岁前锋田鑫戴帽，试训外援桑戈尔登场。本场泰山与亚泰的热身赛分为三节进行，每节45分钟。第一节比赛，泰山外援……
49647,https://new.qq.com/omn/20210331/20210331A0BM3J00.html,招聘｜报名啦！平昌县民政局公开考试招聘工作人员3名,https://inews.gtimg.com/newsapp_ls/0/13359463754_640330/0,教育,平昌县民政局;笔试;平昌县;岗位表,近日，平昌县发布公告，计划面向社会公开考试招聘工作人员117名。其中，平昌县民政局公开考试招聘工作人员3名。此次公开招聘为编制内招聘，招聘的人员按事业单位人员聘用制管理。现将有关事项公告如下：招聘详……
49649,https://new.qq.com/omn/20210331/20210331A0BM5600.html,春天天气渐暖，樱花树下的猫咪，萌萌哒,https://inews.gtimg.com/newsapp_ls/0/13359460086_640330/0,宠物,猫咪,冬去春来阳光的热力更多的到达地面天气也即可暖和起来万物复苏 百花齐放看太阳从樱花树中滤过光影洒在地上还有懒洋洋的猫咪身上它们有的独自赏樱有的三两结伴哈哈哈哈自在 悠闲 治愈春日里 一切变得明媚起来这……
49651,https://new.qq.com/omn/20210331/20210331A0BMF600.html,这个有36年经验的接生婆化身线上侦探，错换人生案离真相更近了,https://inews.gtimg.com/newsapp_ls/0/13360809052_640330/0,情感,接生婆;杜新枝;许敏;准生证;脐带绕颈,文|野离离错换人生案一直被网友高度关注着。这早已不是许敏和杜新枝之间的恩怨情仇，案件已经上升到社会共同关注的重大民事案件了。网友们气愤的不仅仅是可能偷换本身，更愤怒的是那些参与此事的人，滥用职权，胆……
49666,https://new.qq.com/omn/20210331/20210331A0BMLL00.html,奚梦瑶脚踩恨天高出席时尚活动，力破怀二胎传言，身材发福变肉感,https://inews.gtimg.com/newsapp_ls/0/13359470921_640330/0,娱乐,奚梦瑶;恨天高;时尚;二胎,3月31日，众星齐聚时尚芭莎年度派对，辛芷蕾身穿白色深V礼服大秀香肩美背，性感十足；朱珠一袭藏蓝长裙加身，手托孕肚对镜甜笑；奚梦瑶则身穿黑色抹胸丝绒礼服亮相，变身优雅“黑天鹅”。近段时间，关于奚梦瑶……
49688,https://new.qq.com/omn/20210331/20210331A0BN7K00.html,新一代本田思域，改款帕萨特领衔！2021上海车展五款重量级轿车详解,https://inews.gtimg.com/newsapp_ls/0/13359473264_640330/0,汽车,本田思域;帕萨特,2021上海车展，将会有多款热门轿车迎来在中国市场的首发。它们不仅包括：换代及改款车型，还有高性能小钢炮。以下，我们将带来其中最受关注的五款车型，进行详细点评。新一代本田思域本田旗下的传奇轿车——思……
49735,https://new.qq.com/omn/20210331/20210331A0BOP900.html,56年来最严重缺水危机 台湾日月潭干涸 或危及苹果、特斯拉生产线,https://inews.gtimg.com/newsapp_ls/0/13359476132_640330/0,汽车,日月潭;台湾;特斯拉;苹果;半导体产业,日月潭知名景点“九蛙叠像”距离潭水越来越远图据韩国《中央日报》近日以来，中国台湾地区面临56年以来最严重的旱情，中部地区尤其严重。日月潭作为岛内最大淡水湖，也出现大面积干涸的现象。据央视报道，日月潭……
49772,https://new.qq.com/omn/20210331/20210331A0BOR800.html,网民为什么需要“社区”？,https://inews.gtimg.com/newsapp_ls/0/13359487526_640330/0,科技,知乎;天涯社区;悟空问答;b站;明朝那些事儿;快手,编辑导读：人从众，当一群兴趣相同的人聚集到了一起，就有了社区。以“社区”为基础的产品形式几乎贯穿了中文互联网从萌芽到PC，再到移动互联网发展的全过程。为什么社区有如此强大的生命力呢？本文对此展开了分……
